word,pronunciation
쥐치,쥐치
쥐포,쥐포
즈음,즈음
즈음하다,즈음하다
즉각,즉깍
즉각적,즉깍쩍
즉결,즉껼
즉결되다,즉껼되다
즉결되다,즉껼뒈다
즉결하다,즉껼하다
즉사,즉싸
즉사하다,즉싸하다
즉석,즉썩
즉석요리,즉썽뇨리
즉시,즉씨
즉위,즈귀
즉위하다,즈귀하다
즉효,즈쿄
즉흥,즈킁
즉흥곡,즈킁곡
즉흥적,즈킁적
즐거움,즐거움
즐거워하다,즐거워하다
즐거이,즐거이
즐겁다,즐겁따
즐기다,즐기다
즐비하다,즐비하다
증가,증가
증가되다,증가되다
증가되다,증가뒈다
증가량,증가량
증가세,증가세
증가시키다,증가시키다
증가율,증가율
증가하다,증가하다
증감,증감
증감되다,증감되다
증감되다,증감뒈다
증감하다,증감하다
증강,증강
증강되다,증강되다
증강되다,증강뒈다
증강하다,증강하다
증거,증거
증거물,증거물
증거품,증거품
증권,증꿘
증권가,증꿘가
증권사,증꿘사
증기,증기
증대,증대
증대되다,증대되다
증대되다,증대뒈다
증대하다,증대하다
증류,증뉴
증류수,증뉴수
증류하다,증뉴하다
증명,증명
증명되다,증명되다
증명되다,증명뒈다
증명사진,증명사진
증명서,증명서
증명하다,증명하다
증발,증발
증발되다,증발되다
증발되다,증발뒈다
증발시키다,증발시키다
증발하다,증발하다
증보,증보
증보판,증보판
증빙,증빙
증빙되다,증빙되다
증빙되다,증빙뒈다
증빙하다,증빙하다
증산,증산
증산되다,증산되다
증산되다,증산뒈다
증산하다,증산하다
증상,증상
증서,증서
증설,증설
증설되다,증설되다
증설되다,증설뒈다
증설하다,증설하다
증세,증세
증손,증손
증손녀,증손녀
증손자,증손자
증시,증시
증식,증식
증식되다,증식뙤다
증식되다,증식뛔다
증식하다,증시카다
증액,증액
증액되다,증액뙤다
증액되다,증액뛔다
증액하다,증애카다
증언,증언
증언하다,증언하다
증여,증여
증여되다,증여되다
증여되다,증여뒈다
증여세,증여쎄
증여하다,증여하다
증오,증오
증오감,증오감
증오심,증오심
증오하다,증오하다
증원,증원
증원되다,증원되다
증원되다,증원뒈다
증원하다,증원하다
증인,증인
증인석,증인석
증자,증자
증자되다,증자되다
증자되다,증자뒈다
증자하다,증자하다
증정,증정
증정되다,증정되다
증정되다,증정뒈다
증정하다,증정하다
증조,증조
증조모,증조모
증조부,증조부
증조부모,증조부모
증조할머니,증조할머니
증조할아버지,증조하라버지
증진,증진
증진되다,증진되다
증진되다,증진뒈다
증진하다,증진하다
증축,증축
증축되다,증축뙤다
증축되다,증축뛔다
증축하다,증추카다
증편,증편
증편되다,증편되다
증편되다,증편뒈다
증편하다,증편하다
증폭,증폭
증폭되다,증폭뙤다
증폭되다,증폭뛔다
증폭하다,증포카다
증표,증표
증후,증후
증후군,증후군
지가,지까
지각,지각
지각되다,지각뙤다
지각되다,지각뛔다
지각생,지각쌩
지각하다,지가카다
지갑,지갑
지게,지게
지게차,지게차
지겹다,지겹따
지경,지경
지고,지고
지고하다,지고하다
지관,지관
지구,지구
지구력,지구력
지구본,지구본
지구의,지구의
지구의,지구이
지구촌,지구촌
지국,지국
지그시,지그시
지그재그,
지극하다,지그카다
지극히,지그키
지근거리,지근거리
지근거리다,지근거리다
지근대다,지근대다
지근지근,지근지근
지근지근하다,지근지근하다
지글거리다,지글거리다
지글지글,지글지글
지금,지금
지금껏,지금껃
지급,지급
지급기,지급끼
지급되다,지급뙤다
지급되다,지급뛔다
지급하다,지그파다
지긋이,지그시
지긋지긋,지귿찌귿
지긋지긋하다,지귿찌그타다
지긋하다,지그타다
지껄이다,지꺼리다
지끈거리다,지끈거리다
지끈대다,지끈대다
지끈지끈,지끈지끈
지끈지끈하다,지끈지끈하다
지나가다,지나가다
지나다,지나다
지나다니다,지나다니다
지나오다,지나오다
지나치다,지나치다
지난날,지난날
지난달,지난달
지난번,지난번
지난주,지난주
지난하다,지난하다
지난해,지난해
지남철,지남철
지내다,지내다
지느러미,지느러미
지능,지능
지능적,지능적
지능화,지능화
지능화되다,지능화되다
지능화되다,지능화뒈다
지능화하다,지능화하다
지니다,지니다
지다,지다
지단,
지당하다,지당하다
지대,지대
지대하다,지대하다
지덕체,지덕체
지도,지도
지도급,지도끕
지도되다,지도되다
지도되다,지도뒈다
지도력,지도력
지도부,지도부
지도자,지도자
지도책,지도책
지도층,지도층
지도하다,지도하다
지독스럽다,지독쓰럽따
지독스레,지독쓰레
지독하다,지도카다
지독히,지도키
지동설,지동설
지라,지라
지랄,지랄
지랄병,지랄뼝
지랄하다,지랄하다
지략,지략
지렁이,지렁이
지레,지레
지레짐작,지레짐작
지레짐작하다,지레짐자카다
지렛대,지레때
지렛대,지렏때
지령,지령
지령하다,지령하다
지로,
지론,지론
지뢰,지뢰
지뢰,지뤠
지뢰밭,지뢰받
지뢰밭,지뤠받
지루하다,지루하다
지류,지류
지르다,지르다
지르르,지르르
지름,지름
지름길,지름낄
지리,지리
지리다,지리다
지리멸렬,지리멸렬
지리멸렬되다,지리멸렬되다
지리멸렬되다,지리멸렬뒈다
지리멸렬하다,지리멸렬하다
지리부도,지리부도
지리산,지리산
지리적,지리적
지리하다,
지리학,지리학
지린내,지린내
지망,지망
지망생,지망생
지망자,지망자
지망하다,지망하다
지면,지면
지명,지명
지명도,지명도
지명되다,지명되다
지명되다,지명뒈다
지명하다,지명하다
지모,지모
지목,지목
지목되다,지목뙤다
지목되다,지목뛔다
지목하다,지모카다
지문,지문
지물포,지물포
지반,지반
지방,지방
지방산,지방산
지방세,지방쎄
지방질,지방질
지배,지배
지배당하다,지배당하다
지배되다,지배되다
지배되다,지배뒈다
지배력,지배력
지배인,지배인
지배자,지배자
지배적,지배적
지배층,지배층
지배하다,지배하다
지병,지병
지부,지부
지부장,지부장
지분,지분
지분거리다,지분거리다
지분대다,지분대다
지분지분,지분지분
지분지분하다,지분지분하다
지불,지불
지불되다,지불되다
지불되다,지불뒈다
지불하다,지불하다
지붕,지붕
지사,지사
지사장,지사장
지사제,지사제
지상,지상
지상군,지상군
지상전,지상전
지상주의,지상주의
지상주의,지상주이
지새다,
지새우다,지새우다
지서,지서
지석,지석
지성,지성
지성껏,지성껃
지성인,지성인
지성적,지성적
지세,지세
지소,지소
지속,지속
지속되다,지속뙤다
지속되다,지속뛔다
지속성,지속썽
지속시키다,지속씨키다
지속적,지속쩍
지속하다,지소카다
지수,지수
지순하다,지순하다
지시,지시
지시되다,지시되다
지시되다,지시뒈다
지시문,지시문
지시봉,지시봉
지시하다,지시하다
지식,지식
지식욕,지싱뇩
지식인,지시긴
지식층,지식층
지신밟기,지신밥끼
지아비,지아비
지압,지압
지압하다,지아파다
지양,지양
지양시키다,지양시키다
지양하다,지양하다
지어내다,지어내다
지어먹다,지어먹따
지어미,지어미
지엄하다,지엄하다
지역,지역
지역감정,지역깜정
지역구,지역꾸
지연,지연
지연되다,지연되다
지연되다,지연뒈다
지연하다,지연하다
지열,지열
지엽,지엽
지엽적,지엽쩍
지옥,지옥
지우,지우
지우개,지우개
지우다,지우다
지원,지원
지원군,지원군
지원금,지원금
지원서,지원서
지원자,지원자
지원하다,지원하다
지위,지위
지은이,지으니
지읒,지읃
지인,지인
지자제,지자제
지자체,지자체
지장,지장
지저귀다,지저귀다
지저분하다,지저분하다
지적,지쩍
지적,지적
지적되다,지적뙤다
지적되다,지적뛔다
지적하다,지저카다
지점,지점
지점망,지점망
지점장,지점장
지점토,지점토
지정,지정
지정되다,지정되다
지정되다,지정뒈다
지정석,지정석
지정하다,지정하다
지조,지조
지존,지존
지주,지주
지중해,지중해
지지,지지
지지다,지지다
지지대,지지대
지지리,지지리
지지배배,지지배배
지지부진,지지부진
지지부진하다,지지부진하다
지지율,지지율
지지자,지지자
지지표,지지표
지지하다,지지하다
지진,지진
지진대,지진대
지진아,지지나
지진파,지진파
지질,지질
지질학,지질학
지짐이,지지미
지참,지참
지참금,지참금
지참하다,지참하다
지척,지척
지천,지천
지청구,지청구
지청구하다,지청구하다
지체,지체
지체되다,지체되다
지체되다,지체뒈다
지체하다,지체하다
지축,지축
지출,지출
지출되다,지출되다
지출되다,지출뒈다
지출액,지추랙
지출하다,지출하다
지층,지층
지치다,지치다
지침,지침
지침서,지침서
지칭,지칭
지칭되다,지칭되다
지칭되다,지칭뒈다
지칭하다,지칭하다
지켜보다,지켜보다
지키다,지키다
지탄,지탄
지탄하다,지탄하다
지탱,지탱
지탱되다,지탱되다
지탱되다,지탱뒈다
지탱시키다,지탱시키다
지탱하다,지탱하다
지팡이,지팡이
지퍼,
지평,지평
지평선,지평선
지폐,지폐
지폐,지페
지표,지표
지표면,지표면
지푸라기,지푸라기
지프,
지피다,지피다
지필묵,지필묵
지하,지하
지하도,지하도
지하상가,지하상가
지하수,지하수
지하실,지하실
지하자원,지하자원
지하철,지하철
지하철역,지하철력
지향,지향
지향점,지향쩜
지향하다,지향하다
지혈,지혈
지혈대,지혈때
지혈되다,지혈되다
지혈되다,지혈뒈다
지혈법,지혈뻡
지혈제,지혈쩨
지혈하다,지혈하다
지형,지형
지혜,지혜
지혜,지헤
지혜롭다,지혜롭따
지혜롭다,지헤롭따
지화자,지화자
지휘,지휘
지휘관,지휘관
지휘권,지휘꿘
지휘봉,지휘봉
지휘자,지휘자
지휘하다,지휘하다
직각,직깍
직감,직깜
직감되다,직깜되다
직감되다,직깜뒈다
직감적,직깜적
직감하다,직깜하다
직거래,직꺼래
직거래되다,직꺼래되다
직거래되다,직꺼래뒈다
직거래하다,직꺼래하다
직격탄,직껵탄
직결,직껼
직결되다,직껼되다
직결되다,직껼뒈다
직결시키다,직껼시키다
직결하다,직껼하다
직경,직꼉
직계,직꼐
직계,직께
직공,직꽁
직관,직꽌
직관력,직꽌녁
직관적,직꽌적
직관하다,직꽌하다
직구,직꾸
직권,직꿘
직급,직끕
직녀,징녀
직능,징능
직렬,징녈
직류,징뉴
직립,징닙
직립하다,징니파다
직매장,징매장
직면하다,징면하다
직명,징명
직무,징무
직물,징물
직배,직빼
직배하다,직빼하다
직분,직뿐
직불,직뿔
직사각형,직싸가켱
직사광선,직싸광선
직삼각형,직쌈가켱
직선,직썬
직선거리,직썬거리
직선적,직썬적
직선제,직썬제
직선하다,직썬하다
직설법,직썰뻡
직설적,직썰쩍
직속,직쏙
직속되다,직쏙뙤다
직속되다,직쏙뛔다
직속하다,직쏘카다
직송,직쏭
직송되다,직쏭되다
직송되다,직쏭뒈다
직송하다,직쏭하다
직수입,직쑤입
직수입되다,직쑤입뙤다
직수입되다,직쑤입뛔다
직수입하다,직쑤이파다
직시,직씨
직시하다,직씨하다
직언,지건
직언하다,지건하다
직업,지겁
직업관,지겁꽌
직업병,지겁뼝
직업소개소,지겁쏘개소
직업인,지거빈
직업적,지겁쩍
직역,지격
직역하다,지겨카다
직영,지경
직영하다,지경하다
직원,지권
직위,지귀
직육면체,징늉면체
직인,지긴
직장,직짱
직장인,직짱인
직전,직쩐
직접,직쩝
직접세,직쩝쎄
직접적,직쩝쩍
직제,직쩨
직조,직쪼
직조하다,직쪼하다
직종,직쫑
직진,직찐
직진하다,직찐하다
직책,직책
직통,직통
직통하다,직통하다
직판,직판
직판되다,직판되다
직판되다,직판뒈다
직판장,직판장
직판하다,직판하다
직하다,지카다
직할,지칼
직함,지캄
직행,지캥
직행버스,
직행하다,지캥하다
직후,지쿠
진가,진까
진간장,진간장
진갈색,진갈쌕
진갑,진갑
진격,진격
진격하다,진겨카다
진경,진경
진공,진공
진공청소기,진공청소기
진국,진국
진군,진군
진군하다,진군하다
진귀하다,진귀하다
진급,진급
진급되다,진급뙤다
진급되다,진급뛔다
진급하다,진그파다
진기하다,진기하다
진노,진노
진노하다,진노하다
진눈깨비,진눈깨비
진단,진단
진단되다,진단되다
진단되다,진단뒈다
진단서,진단서
진단하다,진단하다
진달래,진달래
진담,진담
진도,진도
진도표,진도표
진돗개,진도깨
진돗개,진돋깨
진동,진동
진동되다,진동되다
진동되다,진동뒈다
진동시키다,진동시키다
진동하다,진동하다
진두,진두
진두지휘,진두지휘
진드기,진드기
진득거리다,진득꺼리다
진득대다,진득때다
